778 	 900 	 470 	 787 	 21
779 	 111 	 356 	 278 	 15
780 	 618 	 23 	 971 	 2
781 	 17 	 351 	 971 	 28
782 	 664 	 60 	 604 	 15
783 	 849 	 737 	 595 	 5
784 	 593 	 774 	 409 	 14
785 	 315 	 122 	 295 	 22
786 	 906 	 295 	 809 	 30
787 	 630 	 588 	 698 	 7
788 	 164 	 884 	 186 	 11
789 	 787 	 943 	 129 	 13
790 	 368 	 592 	 418 	 24
791 	 67 	 166 	 290 	 30
792 	 336 	 58 	 819 	 8
793 	 985 	 10 	 639 	 7
794 	 610 	 431 	 545 	 2
795 	 893 	 504 	 759 	 2
796 	 930 	 39 	 951 	 5
797 	 31 	 317 	 148 	 16
798 	 775 	 954 	 383 	 5
799 	 302 	 991 	 518 	 5
800 	 475 	 730 	 720 	 19
801 	 421 	 107 	 428 	 24
802 	 337 	 365 	 285 	 16
803 	 688 	 820 	 275 	 7
804 	 673 	 556 	 710 	 4
805 	 918 	 746 	 64 	 3
806 	 700 	 447 	 36 	 5
807 	 200 	 616 	 572 	 4
808 	 661 	 763 	 379 	 18
809 	 783 	 277 	 37 	 3
810 	 563 	 178 	 303 	 24
811 	 21 	 37 	 547 	 23
812 	 925 	 609 	 200 	 21
813 	 287 	 553 	 99 	 21
814 	 475 	 359 	 889 	 4
815 	 350 	 300 	 208 	 21
816 	 16 	 439 	 871 	 23
817 	 762 	 891 	 563 	 25
818 	 989 	 611 	 988 	 13
819 	 972 	 674 	 314 	 20
820 	 452 	 897 	 535 	 18
821 	 222 	 112 	 163 	 19
822 	 305 	 946 	 367 	 8
823 	 825 	 951 	 165 	 7
824 	 466 	 541 	 376 	 14
825 	 330 	 349 	 460 	 18
826 	 668 	 730 	 772 	 27
827 	 289 	 557 	 986 	 1
828 	 37 	 682 	 130 	 11
829 	 432 	 175 	 380 	 11
830 	 205 	 51 	 398 	 19
831 	 596 	 437 	 19 	 20
832 	 437 	 672 	 397 	 14
833 	 643 	 134 	 944 	 30
834 	 522 	 324 	 316 	 16
835 	 257 	 703 	 435 	 24
836 	 124 	 605 	 424 	 20
837 	 835 	 767 	 213 	 6
838 	 151 	 816 	 371 	 20
839 	 867 	 129 	 717 	 6
840 	 795 	 947 	 392 	 13
841 	 602 	 936 	 13 	 8
842 	 167 	 272 	 180 	 24
843 	 635 	 669 	 181 	 25
844 	 86 	 74 	 276 	 22
845 	 106 	 134 	 746 	 4
846 	 305 	 468 	 46 	 13
847 	 813 	 265 	 297 	 16
848 	 953 	 776 	 148 	 6
849 	 784 	 340 	 295 	 21
850 	 115 	 177 	 295 	 13
851 	 691 	 701 	 983 	 6
852 	 200 	 292 	 90 	 7
853 	 923 	 454 	 677 	 19
854 	 302 	 461 	 380 	 18
855 	 59 	 935 	 346 	 19
856 	 457 	 816 	 720 	 14
857 	 660 	 663 	 1000 	 19
858 	 754 	 312 	 724 	 20
859 	 854 	 258 	 728 	 27
860 	 708 	 337 	 27 	 8
861 	 362 	 420 	 515 	 1
862 	 366 	 46 	 946 	 4
863 	 748 	 262 	 230 	 18
864 	 580 	 351 	 348 	 25
865 	 447 	 864 	 713 	 15
866 	 731 	 305 	 916 	 27
867 	 412 	 468 	 451 	 10
868 	 444 	 338 	 512 	 1
869 	 618 	 554 	 38 	 30
870 	 50 	 300 	 13 	 18
871 	 607 	 699 	 113 	 14
872 	 395 	 555 	 733 	 10
873 	 103 	 580 	 412 	 16
874 	 681 	 888 	 498 	 25
875 	 777 	 305 	 253 	 7
876 	 752 	 832 	 498 	 15
877 	 753 	 303 	 437 	 7
878 	 352 	 263 	 254 	 19
879 	 238 	 494 	 570 	 2
880 	 962 	 90 	 315 	 4
881 	 357 	 578 	 493 	 16
882 	 654 	 637 	 790 	 22
883 	 359 	 435 	 434 	 11
884 	 71 	 383 	 531 	 11
885 	 416 	 99 	 230 	 16
886 	 845 	 981 	 153 	 18
887 	 763 	 908 	 790 	 4
888 	 689 	 160 	 42 	 2
889 	 355 	 845 	 521 	 5
890 	 22 	 443 	 14 	 2
891 	 91 	 350 	 483 	 2
892 	 438 	 915 	 338 	 14
893 	 647 	 379 	 131 	 29
894 	 562 	 16 	 271 	 28
895 	 672 	 183 	 115 	 8
896 	 948 	 644 	 481 	 6
897 	 159 	 872 	 77 	 7
898 	 110 	 487 	 179 	 28
899 	 480 	 382 	 620 	 8
900 	 25 	 951 	 447 	 1
901 	 58 	 193 	 885 	 11
902 	 266 	 54 	 769 	 4
903 	 824 	 502 	 538 	 11
904 	 895 	 347 	 515 	 1
905 	 908 	 29 	 594 	 15
906 	 947 	 318 	 513 	 27
907 	 638 	 793 	 464 	 6
908 	 127 	 538 	 96 	 7
909 	 390 	 398 	 724 	 26
910 	 823 	 509 	 883 	 12
911 	 761 	 916 	 442 	 4
912 	 455 	 509 	 763 	 16
913 	 159 	 976 	 60 	 14
914 	 453 	 70 	 146 	 21
915 	 893 	 315 	 347 	 6
916 	 522 	 97 	 844 	 13
917 	 941 	 32 	 564 	 29
918 	 887 	 14 	 364 	 25
919 	 534 	 865 	 227 	 14
920 	 32 	 881 	 429 	 29
921 	 988 	 688 	 450 	 9
922 	 467 	 454 	 228 	 6
923 	 523 	 436 	 381 	 15
924 	 396 	 258 	 685 	 2
925 	 383 	 965 	 396 	 28
926 	 516 	 592 	 271 	 9
927 	 581 	 868 	 788 	 27
928 	 473 	 667 	 657 	 8
929 	 164 	 306 	 108 	 24
930 	 162 	 954 	 972 	 23
931 	 510 	 805 	 320 	 23
932 	 204 	 199 	 819 	 26
933 	 522 	 627 	 324 	 1
934 	 870 	 256 	 813 	 3
935 	 861 	 959 	 625 	 26
936 	 530 	 709 	 367 	 6
937 	 405 	 303 	 55 	 8
938 	 25 	 950 	 450 	 2
939 	 322 	 81 	 482 	 2
940 	 99 	 302 	 111 	 22
941 	 524 	 873 	 801 	 23
942 	 490 	 60 	 704 	 20
943 	 285 	 600 	 302 	 3
944 	 572 	 447 	 657 	 19
945 	 956 	 429 	 882 	 7
946 	 712 	 66 	 193 	 6
947 	 199 	 368 	 560 	 27
948 	 98 	 891 	 335 	 26
949 	 531 	 20 	 501 	 26
950 	 552 	 178 	 262 	 14
951 	 484 	 416 	 887 	 27
952 	 238 	 397 	 378 	 1
953 	 850 	 591 	 922 	 9
954 	 203 	 168 	 819 	 28
955 	 812 	 496 	 585 	 22
956 	 359 	 280 	 92 	 11
957 	 782 	 48 	 889 	 7
958 	 122 	 938 	 353 	 9
959 	 949 	 927 	 39 	 27
960 	 149 	 602 	 692 	 22
961 	 619 	 755 	 176 	 27
962 	 682 	 474 	 429 	 11
963 	 947 	 379 	 994 	 20
964 	 154 	 689 	 704 	 23
965 	 203 	 695 	 481 	 24
966 	 492 	 594 	 262 	 20
967 	 661 	 38 	 61 	 13
968 	 219 	 93 	 268 	 24
969 	 71 	 497 	 993 	 11
970 	 3 	 746 	 881 	 22
971 	 686 	 672 	 413 	 29
972 	 322 	 850 	 784 	 27
973 	 625 	 255 	 185 	 4
974 	 498 	 24 	 70 	 15
975 	 276 	 89 	 703 	 12
976 	 36 	 246 	 726 	 29
977 	 228 	 736 	 834 	 13
978 	 863 	 405 	 659 	 13
979 	 137 	 868 	 979 	 14
980 	 799 	 21 	 381 	 22
981 	 435 	 933 	 579 	 4
982 	 592 	 860 	 303 	 11
983 	 325 	 102 	 31 	 16
984 	 745 	 497 	 353 	 7
985 	 932 	 327 	 320 	 24
986 	 27 	 734 	 883 	 9
987 	 489 	 116 	 909 	 11
988 	 684 	 44 	 764 	 9
989 	 488 	 704 	 174 	 10
990 	 589 	 141 	 198 	 6
991 	 237 	 382 	 98 	 4
992 	 122 	 951 	 779 	 3
993 	 608 	 298 	 696 	 18
994 	 179 	 584 	 462 	 15
995 	 366 	 507 	 967 	 4
996 	 568 	 444 	 987 	 30
997 	 553 	 704 	 451 	 9
998 	 945 	 624 	 723 	 18
999 	 742 	 201 	 585 	 4
1000 	 158 	 988 	 291 	 8
